ID;URL;Chemin;Page;H1_ou_nom;Type;Parent;Template;Accessible;Sitemap;Priorite;Title;MetaDescLen;H1;Canonical;Lastmod;ProfondeurBC;Donnees;URL_cible_recommandee;Action_recommandee
U229;https://www.aciersgrosjean.be/tube-en-acier-profilé-rectangle-de-50x20x2mm;/tube-en-acier-profilé-rectangle-de-50x20x2mm;Tube rectangle 50x20x2mm en acier;Tube rectangle 50x20x2mm en acier;product;Tube rectangle acier;T04 Fiche produit;200;oui;P1;Tube rectangle 50x20x2mm en acier Aciers Grosjean;1074;1;self;0001-01-01;5;5,52~L~d1~i3~r4~2.12 Kg;/p/tube-rectangle-50x20x2mm-en-acier;301
U230;https://www.aciersgrosjean.be/tube-en-acier-profilé-rectangle-de-50x25x2mm;/tube-en-acier-profilé-rectangle-de-50x25x2mm;Tube rectangle 50x25x2mm en acier;Tube rectangle 50x25x2mm en acier;product;Tube rectangle acier;T04 Fiche produit;200;oui;P1;Tube rectangle 50x25x2mm en acier Aciers Grosjean;1074;1;self;0001-01-01;5;5,99~L~d1~i3~r2~2.3 Kg;/p/tube-rectangle-50x25x2mm-en-acier;301
U231;https://www.aciersgrosjean.be/tube-en-acier-profilé-rectangle-de-50x30x2mm;/tube-en-acier-profilé-rectangle-de-50x30x2mm;Tube rectangle 50x30x2mm en acier;Tube rectangle 50x30x2mm en acier;product;Tube rectangle acier;T04 Fiche produit;200;oui;P1;Tube rectangle 50x30x2mm en acier;1074;1;self;0001-01-01;5;6,35~L~d1~i3~r4~2.44 Kg;/p/tube-rectangle-50x30x2mm-en-acier;301
U232;https://www.aciersgrosjean.be/tube-en-acier-profilé-rectangle-de-50x30x3mm;/tube-en-acier-profilé-rectangle-de-50x30x3mm;Tube rectangle 50x30x3mm en acier;Tube rectangle 50x30x3mm en acier;product;Tube rectangle acier;T04 Fiche produit;200;oui;P1;Tube rectangle 50x30x3mm en acier Aciers Grosjean;1074;1;self;0001-01-01;5;9,39~L~d1~i3~r2~3.61 Kg;/p/tube-rectangle-50x30x3mm-en-acier;301
U233;https://www.aciersgrosjean.be/tube-en-acier-profilé-rectangle-de-60x30x2mm;/tube-en-acier-profilé-rectangle-de-60x30x2mm;Tube rectangle 60x30x2mm en acier;Tube rectangle 60x30x2mm en acier;product;Tube rectangle acier;T04 Fiche produit;200;oui;P1;Tube rectangle 60x30x2mm en acier Aciers Grosjean;1074;1;self;0001-01-01;5;7,18~L~d1~i3~r2~2.76 Kg;/p/tube-rectangle-60x30x2mm-en-acier;301
U234;https://www.aciersgrosjean.be/tube-en-acier-profilé-rectangle-de-60x30x3mm;/tube-en-acier-profilé-rectangle-de-60x30x3mm;Tube rectangle 60x30x3mm en acier;Tube rectangle 60x30x3mm en acier;product;Tube rectangle acier;T04 Fiche produit;200;oui;P1;Tube rectangle 60x30x3mm en acier Aciers Grosjean;1074;1;self;0001-01-01;5;10,48~L~d1~i3~r0~4.03 Kg;/p/tube-rectangle-60x30x3mm-en-acier;301
U235;https://www.aciersgrosjean.be/tube-en-acier-profilé-rectangle-de-60x40x2mm;/tube-en-acier-profilé-rectangle-de-60x40x2mm;Tube rectangle 60x40x2mm en acier;Tube rectangle 60x40x2mm en acier;product;Tube rectangle acier;T04 Fiche produit;200;oui;P1;Tube rectangle 60x40x2mm en acier Aciers Grosjean;1074;1;self;0001-01-01;5;8,01~L~d1~i3~r0~3.08 Kg;/p/tube-rectangle-60x40x2mm-en-acier;301
U236;https://www.aciersgrosjean.be/tube-en-acier-profilé-rectangle-de-60x40x3mm;/tube-en-acier-profilé-rectangle-de-60x40x3mm;Tube rectangle 60x40x3mm en acier;Tube rectangle 60x40x3mm en acier;product;Tube rectangle acier;T04 Fiche produit;200;oui;P1;Tube rectangle 60x40x3mm en acier Aciers Grosjean;1074;1;self;0001-01-01;5;11,94~L~d1~i3~r1~4.59 Kg;/p/tube-rectangle-60x40x3mm-en-acier;301
U237;https://www.aciersgrosjean.be/tube-en-acier-profilé-rectangle-de-80x40x2mm;/tube-en-acier-profilé-rectangle-de-80x40x2mm;Tube rectangle 80x40x2mm en acier;Tube rectangle 80x40x2mm en acier;product;Tube rectangle acier;T04 Fiche produit;200;oui;P1;Tube rectangle 80x40x2mm en acier Aciers Grosjean;1074;1;self;0001-01-01;5;9,70~L~d1~i3~r4~3.73 Kg;/p/tube-rectangle-80x40x2mm-en-acier;301
U238;https://www.aciersgrosjean.be/tube-en-acier-profilé-rectangle-de-80x40x3mm;/tube-en-acier-profilé-rectangle-de-80x40x3mm;Tube rectangle 80x40x3mm en acier;Tube rectangle 80x40x3mm en acier;product;Tube rectangle acier;T04 Fiche produit;200;oui;P1;Tube rectangle 80x40x3mm en acier Aciers Grosjean;1074;1;self;0001-01-01;5;14,50~L~d1~i3~r3~5.57 Kg;/p/tube-rectangle-80x40x3mm-en-acier;301
U239;https://www.aciersgrosjean.be/tube-en-acier-profilé-rectangle-de-80x40x4mm;/tube-en-acier-profilé-rectangle-de-80x40x4mm;Tube rectangle 80x40x4mm en acier;Tube rectangle 80x40x4mm en acier;product;Tube rectangle acier;T04 Fiche produit;200;oui;P1;Tube rectangle 80x40x4mm en acier Aciers Grosjean;1074;1;self;0001-01-01;5;18,39~L~d1~i3~r4~7.07 Kg;/p/tube-rectangle-80x40x4mm-en-acier;301
U240;https://www.aciersgrosjean.be/tube-en-acier-profilé-carré-de-100x100x10mm;/tube-en-acier-profilé-carré-de-100x100x10mm;Tube carré 100x100x10mm en acier;Tube carré 100x100x10mm en acier;product;Tube carré acier;T04 Fiche produit;200;oui;P1;Tube carré 100x100x10mm en acier Aciers Grosjean;1020;1;self;0001-01-01;5;68,21~L~d1~i3~r0~26.22 Kg;/p/tube-carre-100x100x10mm-en-acier;301
U241;https://www.aciersgrosjean.be/tube-en-acier-profilé-carré-de-100x100x3mm;/tube-en-acier-profilé-carré-de-100x100x3mm;Tube carré 100x100x3mm en acier;Tube carré 100x100x3mm en acier;product;Tube carré acier;T04 Fiche produit;200;oui;P1;Tube carré 100x100x3mm en acier Aciers Grosjean;1019;1;self;0001-01-01;5;23,89~L~d1~i3~r4~9.18 Kg;/p/tube-carre-100x100x3mm-en-acier;301
U242;https://www.aciersgrosjean.be/tube-en-acier-profilé-carré-de-100x100x4mm;/tube-en-acier-profilé-carré-de-100x100x4mm;Tube carré 100x100x4mm en acier;Tube carré 100x100x4mm en acier;product;Tube carré acier;T04 Fiche produit;200;oui;P1;Tube carré 100x100x4mm en acier Aciers Grosjean;1019;1;self;0001-01-01;5;31,17~L~d1~i3~r3~11.98 Kg;/p/tube-carre-100x100x4mm-en-acier;301
U243;https://www.aciersgrosjean.be/tube-en-acier-profilé-carré-de-100x100x5mm;/tube-en-acier-profilé-carré-de-100x100x5mm;Tube carré 100x100x5mm en acier;Tube carré 100x100x5mm en acier;product;Tube carré acier;T04 Fiche produit;200;oui;P1;Tube carré 100x100x5mm en acier Aciers Grosjean;1019;1;self;0001-01-01;5;38,37~L~d1~i3~r0~14.75 Kg;/p/tube-carre-100x100x5mm-en-acier;301
U244;https://www.aciersgrosjean.be/tube-en-acier-profilé-carré-de-120x120x4mm;/tube-en-acier-profilé-carré-de-120x120x4mm;Tube carré 120x120x4mm en acier;Tube carré 120x120x4mm en acier;product;Tube carré acier;T04 Fiche produit;200;oui;P1;Tube carré 120x120x4mm en acier Aciers Grosjean;1019;1;self;0001-01-01;5;37,82~L~d1~i3~r0~14.54 Kg;/p/tube-carre-120x120x4mm-en-acier;301
U245;https://www.aciersgrosjean.be/tube-en-acier-profilé-carré-de-120x120x5mm;/tube-en-acier-profilé-carré-de-120x120x5mm;Tube carré 120x120x5mm en acier;Tube carré 120x120x5mm en acier;product;Tube carré acier;T04 Fiche produit;200;oui;P1;Tube carré 120x120x5mm en acier Aciers Grosjean;1019;1;self;0001-01-01;5;46,62~L~d1~i3~r0~17.92 Kg;/p/tube-carre-120x120x5mm-en-acier;301
U246;https://www.aciersgrosjean.be/tube-en-acier-profilé-carré-de-140x140x5mm;/tube-en-acier-profilé-carré-de-140x140x5mm;Tube carré 140x140x5mm en acier;Tube carré 140x140x5mm en acier;product;Tube carré acier;T04 Fiche produit;200;oui;P1;Tube carré 140x140x5mm en acier Aciers Grosjean;1019;1;self;0001-01-01;5;55,15~L~d1~i3~r0~21.2 Kg;/p/tube-carre-140x140x5mm-en-acier;301
U247;https://www.aciersgrosjean.be/tube-en-acier-profilé-carré-de-150x150x5mm;/tube-en-acier-profilé-carré-de-150x150x5mm;Tube carré 150x150x5mm en acier;Tube carré 150x150x5mm en acier;product;Tube carré acier;T04 Fiche produit;200;oui;P1;Tube carré 150x150x5mm en acier Aciers Grosjean;1019;1;self;0001-01-01;5;59,42~L~d1~i3~r0~22.84 Kg;/p/tube-carre-150x150x5mm-en-acier;301
U248;https://www.aciersgrosjean.be/tube-en-acier-profilé-carré-de-15x15x2mm;/tube-en-acier-profilé-carré-de-15x15x2mm;Tube carré 15x15x2mm en acier;Tube carré 15x15x2mm en acier;product;Tube carré acier;T04 Fiche produit;200;oui;P1;Tube carré 15x15x2mm en acier Aciers Grosjean;1017;1;self;0001-01-01;5;2,41~L~d1~i3~r0~0.83 Kg;/p/tube-carre-15x15x2mm-en-acier;301
U249;https://www.aciersgrosjean.be/tube-en-acier-profilé-carré-de-20x20x2mm;/tube-en-acier-profilé-carré-de-20x20x2mm;Tube carré 20x20x2mm en acier;Tube carré 20x20x2mm en acier;product;Tube carré acier;T04 Fiche produit;200;oui;P1;Tube carré 20x20x2mm en acier Aciers Grosjean;1017;1;self;0001-01-01;5;2,99~L~d1~i3~r4~1.15 Kg;/p/tube-carre-20x20x2mm-en-acier;301
U250;https://www.aciersgrosjean.be/tube-en-acier-profilé-carré-de-250x250x6mm;/tube-en-acier-profilé-carré-de-250x250x6mm;Tube carré 250x250x6mm en acier;Tube carré 250x250x6mm en acier;product;Tube carré acier;T04 Fiche produit;200;oui;P1;Tube carré 250x250x6mm en acier Aciers Grosjean;1019;1;self;0001-01-01;5;120,42~L~d1~i3~r0~46.29 Kg;/p/tube-carre-250x250x6mm-en-acier;301
U251;https://www.aciersgrosjean.be/tube-en-acier-profilé-carré-de-25x25x2mm;/tube-en-acier-profilé-carré-de-25x25x2mm;Tube carré 25x25x2mm en acier;Tube carré 25x25x2mm en acier;product;Tube carré acier;T04 Fiche produit;200;oui;P1;Tube carré 25x25x2mm en acier Aciers Grosjean;1017;1;self;0001-01-01;5;3,62~L~d1~i3~r4~1.39 Kg;/p/tube-carre-25x25x2mm-en-acier;301
U252;https://www.aciersgrosjean.be/tube-en-acier-profilé-carré-de-25x25x3mm;/tube-en-acier-profilé-carré-de-25x25x3mm;Tube carré 25x25x3mm en acier;Tube carré 25x25x3mm en acier;product;Tube carré acier;T04 Fiche produit;200;oui;P1;Tube carré 25x25x3mm en acier Aciers Grosjean;1017;1;self;0001-01-01;5;5,05~L~d1~i3~r4~1.94 Kg;/p/tube-carre-25x25x3mm-en-acier;301
U253;https://www.aciersgrosjean.be/tube-en-acier-profilé-carré-de-30x30x2mm;/tube-en-acier-profilé-carré-de-30x30x2mm;Tube carré 30x30x2mm en acier;Tube carré 30x30x2mm en acier;product;Tube carré acier;T04 Fiche produit;200;oui;P1;Tube carré 30x30x2mm en acier Aciers Grosjean;1017;1;self;0001-01-01;5;4,48~L~d1~i3~r4~1.72 Kg;/p/tube-carre-30x30x2mm-en-acier;301
U254;https://www.aciersgrosjean.be/tube-en-acier-profilé-carré-de-30x30x3mm;/tube-en-acier-profilé-carré-de-30x30x3mm;Tube carré 30x30x3mm en acier;Tube carré 30x30x3mm en acier;product;Tube carré acier;T04 Fiche produit;200;oui;P1;Tube carré 30x30x3mm en acier Aciers Grosjean;1017;1;self;0001-01-01;5;6,29~L~d1~i3~r2~2.42 Kg;/p/tube-carre-30x30x3mm-en-acier;301
U255;https://www.aciersgrosjean.be/tube-en-acier-profilé-carré-de-35x35x2mm;/tube-en-acier-profilé-carré-de-35x35x2mm;Tube carré 35x35x2mm en acier;Tube carré 35x35x2mm en acier;product;Tube carré acier;T04 Fiche produit;200;oui;P1;Tube carré 35x35x2mm en acier Aciers Grosjean;1017;1;self;0001-01-01;5;5,52~L~d1~i3~r4~2.12 Kg;/p/tube-carre-35x35x2mm-en-acier;301
U256;https://www.aciersgrosjean.be/tube-en-acier-profilé-carré-de-40x40x2mm;/tube-en-acier-profilé-carré-de-40x40x2mm;Tube carré 40x40x2mm en acier;Tube carré 40x40x2mm en acier;product;Tube carré acier;T04 Fiche produit;200;oui;P1;Tube carré 40x40x2mm en acier Aciers Grosjean;1017;1;self;0001-01-01;5;6,17~L~d1~i3~r2~2.37 Kg;/p/tube-carre-40x40x2mm-en-acier;301
U257;https://www.aciersgrosjean.be/tube-en-acier-profilé-carré-de-40x40x3mm;/tube-en-acier-profilé-carré-de-40x40x3mm;Tube carré 40x40x3mm en acier;Tube carré 40x40x3mm en acier;product;Tube carré acier;T04 Fiche produit;200;oui;P1;Tube carré 40x40x3mm en acier Aciers Grosjean;1017;1;self;0001-01-01;5;8,80~L~d1~i3~r4~3.38 Kg;/p/tube-carre-40x40x3mm-en-acier;301
U258;https://www.aciersgrosjean.be/tube-en-acier-profilé-carré-de-40x40x4mm;/tube-en-acier-profilé-carré-de-40x40x4mm;Tube carré 40x40x4mm en acier;Tube carré 40x40x4mm en acier;product;Tube carré acier;T04 Fiche produit;200;oui;P1;Tube carré 40x40x4mm en acier Aciers Grosjean;1017;1;self;0001-01-01;5;11,19~L~d1~i3~r4~4.3 Kg;/p/tube-carre-40x40x4mm-en-acier;301
U259;https://www.aciersgrosjean.be/tube-en-acier-profilé-carré-de-45x45x2mm;/tube-en-acier-profilé-carré-de-45x45x2mm;Tube carré 45x45x2mm en acier;Tube carré 45x45x2mm en acier;product;Tube carré acier;T04 Fiche produit;200;oui;P1;Tube carré 45x45x2mm en acier Aciers Grosjean;1017;1;self;0001-01-01;5;7,18~L~d1~i3~r0~2.76 Kg;/p/tube-carre-45x45x2mm-en-acier;301
U260;https://www.aciersgrosjean.be/tube-en-acier-profilé-carré-de-45x45x3mm;/tube-en-acier-profilé-carré-de-45x45x3mm;Tube carré 45x45x3mm en acier;Tube carré 45x45x3mm en acier;product;Tube carré acier;T04 Fiche produit;200;oui;P1;Tube carré 45x45x3mm en acier Aciers Grosjean;1017;1;self;0001-01-01;5;10,33~L~d1~i3~r0~3.97 Kg;/p/tube-carre-45x45x3mm-en-acier;301
U261;https://www.aciersgrosjean.be/tube-en-acier-profilé-carré-de-50x50x2mm;/tube-en-acier-profilé-carré-de-50x50x2mm;Tube carré 50x50x2mm en acier;Tube carré 50x50x2mm en acier;product;Tube carré acier;T04 Fiche produit;200;oui;P1;Tube carré 50x50x2mm en acier Aciers Grosjean;1017;1;self;0001-01-01;5;7,80~L~d1~i3~r4~3 Kg;/p/tube-carre-50x50x2mm-en-acier;301
U262;https://www.aciersgrosjean.be/tube-en-acier-profilé-carré-de-50x50x3mm;/tube-en-acier-profilé-carré-de-50x50x3mm;Tube carré 50x50x3mm en acier;Tube carré 50x50x3mm en acier;product;Tube carré acier;T04 Fiche produit;200;oui;P1;Tube carré 50x50x3mm en acier Aciers Grosjean;1017;1;self;0001-01-01;5;11,31~L~d1~i3~r4~4.35 Kg;/p/tube-carre-50x50x3mm-en-acier;301
U263;https://www.aciersgrosjean.be/tube-en-acier-profilé-carré-de-50x50x4mm;/tube-en-acier-profilé-carré-de-50x50x4mm;Tube carré 50x50x4mm en acier;Tube carré 50x50x4mm en acier;product;Tube carré acier;T04 Fiche produit;200;oui;P1;Tube carré 50x50x4mm en acier Aciers Grosjean;1017;1;self;0001-01-01;5;14,52~L~d1~i3~r2~5.58 Kg;/p/tube-carre-50x50x4mm-en-acier;301
U264;https://www.aciersgrosjean.be/tube-en-acier-profilé-carré-de-50x50x5mm;/tube-en-acier-profilé-carré-de-50x50x5mm;Tube carré 50x50x5mm en acier;Tube carré 50x50x5mm en acier;product;Tube carré acier;T04 Fiche produit;200;oui;P1;Tube carré 50x50x5mm en acier Aciers Grosjean;1017;1;self;0001-01-01;5;17,48~L~d1~i3~r4~6.72 Kg;/p/tube-carre-50x50x5mm-en-acier;301
U265;https://www.aciersgrosjean.be/tube-en-acier-profilé-carré-de-60x60x2mm;/tube-en-acier-profilé-carré-de-60x60x2mm;Tube carré 60x60x2mm en acier;Tube carré 60x60x2mm en acier;product;Tube carré acier;T04 Fiche produit;200;oui;P1;Tube carré 60x60x2mm en acier Aciers Grosjean;1017;1;self;0001-01-01;5;9,50~L~d1~i3~r2~3.65 Kg;/p/tube-carre-60x60x2mm-en-acier;301
U266;https://www.aciersgrosjean.be/tube-en-acier-profilé-carré-de-60x60x3mm;/tube-en-acier-profilé-carré-de-60x60x3mm;Tube carré 60x60x3mm en acier;Tube carré 60x60x3mm en acier;product;Tube carré acier;T04 Fiche produit;200;oui;P1;Tube carré 60x60x3mm en acier Aciers Grosjean;1017;1;self;0001-01-01;5;13,84~L~d1~i3~r3~5.32 Kg;/p/tube-carre-60x60x3mm-en-acier;301
U267;https://www.aciersgrosjean.be/tube-en-acier-profilé-carré-de-60x60x4mm;/tube-en-acier-profilé-carré-de-60x60x4mm;Tube carré 60x60x4mm en acier;Tube carré 60x60x4mm en acier;product;Tube carré acier;T04 Fiche produit;200;oui;P1;Tube carré 60x60x4mm en acier Aciers Grosjean;1017;1;self;0001-01-01;5;17,87~L~d1~i3~r4~6.87 Kg;/p/tube-carre-60x60x4mm-en-acier;301
U268;https://www.aciersgrosjean.be/tube-en-acier-profilé-carré-de-60x60x5mm;/tube-en-acier-profilé-carré-de-60x60x5mm;Tube carré 60x60x5mm en acier;Tube carré 60x60x5mm en acier;product;Tube carré acier;T04 Fiche produit;200;oui;P1;Tube carré 60x60x5mm en acier Aciers Grosjean;1017;1;self;0001-01-01;5;21,67~L~d1~i3~r3~8.33 Kg;/p/tube-carre-60x60x5mm-en-acier;301
U269;https://www.aciersgrosjean.be/tube-en-acier-profilé-carré-de-70x70x3mm;/tube-en-acier-profilé-carré-de-70x70x3mm;Tube carré 70x70x3mm en acier;Tube carré 70x70x3mm en acier;product;Tube carré acier;T04 Fiche produit;200;oui;P1;Tube carré 70x70x3mm en acier Aciers Grosjean;1017;1;self;0001-01-01;5;16,34~L~d1~i3~r0~6.28 Kg;/p/tube-carre-70x70x3mm-en-acier;301
U270;https://www.aciersgrosjean.be/tube-en-acier-profilé-carré-de-70x70x4mm;/tube-en-acier-profilé-carré-de-70x70x4mm;Tube carré 70x70x4mm en acier;Tube carré 70x70x4mm en acier;product;Tube carré acier;T04 Fiche produit;200;oui;P1;Tube carré 70x70x4mm en acier Aciers Grosjean;1017;1;self;0001-01-01;5;21,22~L~d1~i3~r0~8.16 Kg;/p/tube-carre-70x70x4mm-en-acier;301
U271;https://www.aciersgrosjean.be/tube-en-acier-profilé-carré-de-70x70x5mm;/tube-en-acier-profilé-carré-de-70x70x5mm;Tube carré 70x70x5mm en acier;Tube carré 70x70x5mm en acier;product;Tube carré acier;T04 Fiche produit;200;oui;P1;Tube carré 70x70x5mm en acier Aciers Grosjean;1017;1;self;0001-01-01;5;25,83~L~d1~i3~r0~9.93 Kg;/p/tube-carre-70x70x5mm-en-acier;301
U272;https://www.aciersgrosjean.be/tube-en-acier-profilé-carré-de-80x80x3mm;/tube-en-acier-profilé-carré-de-80x80x3mm;Tube carré 80x80x3mm en acier;Tube carré 80x80x3mm en acier;product;Tube carré acier;T04 Fiche produit;200;oui;P1;Tube carré 80x80x3mm en acier Aciers Grosjean;1017;1;self;0001-01-01;5;18,84~L~d1~i3~r4~7.24 Kg;/p/tube-carre-80x80x3mm-en-acier;301
U273;https://www.aciersgrosjean.be/tube-en-acier-profilé-carré-de-80x80x4mm;/tube-en-acier-profilé-carré-de-80x80x4mm;Tube carré 80x80x4mm en acier;Tube carré 80x80x4mm en acier;product;Tube carré acier;T04 Fiche produit;200;oui;P1;Tube carré 80x80x4mm en acier Aciers Grosjean;1017;1;self;0001-01-01;5;24,56~L~d1~i3~r0~9.44 Kg;/p/tube-carre-80x80x4mm-en-acier;301
U274;https://www.aciersgrosjean.be/tube-en-acier-profilé-carré-de-80x80x5mm;/tube-en-acier-profilé-carré-de-80x80x5mm;Tube carré 80x80x5mm en acier;Tube carré 80x80x5mm en acier;product;Tube carré acier;T04 Fiche produit;200;oui;P1;Tube carré 80x80x5mm en acier Aciers Grosjean;1017;1;self;0001-01-01;5;30,10~L~d1~i3~r0~11.57 Kg;/p/tube-carre-80x80x5mm-en-acier;301
U275;https://www.aciersgrosjean.be/tube-en-acier-profilé-carré-de-90x90x3mm;/tube-en-acier-profilé-carré-de-90x90x3mm;Tube carré 90x90x3mm en acier;Tube carré 90x90x3mm en acier;product;Tube carré acier;T04 Fiche produit;200;oui;P1;Tube carré 90x90x3mm en acier Aciers Grosjean;1017;1;self;0001-01-01;5;21,33~L~d1~i3~r0~8.2 Kg;/p/tube-carre-90x90x3mm-en-acier;301
U276;https://www.aciersgrosjean.be/tôle-plane-en-acier-laminée-à-chaud-de-2000x1000x10mm;/tôle-plane-en-acier-laminée-à-chaud-de-2000x1000x10mm;Tôle de 2000x1000x10mm en acier laminée à chaud;Tôle de 2000x1000x10mm en acier laminée à chaud;product;Tôle laminé à chaud;T04 Fiche produit;200;oui;P1;Tôle de 2000x1000x10mm en acier laminée à chaud Aciers Grosjean;236;1;self;0001-01-01;5;430,00~~d1~i2~r1~160.8 Kg;/p/tole-de-2000x1000x10mm-en-acier-laminee-a-chaud;301
U277;https://www.aciersgrosjean.be/tôle-plane-en-acier-laminée-à-chaud-de-2000x1000x12mm;/tôle-plane-en-acier-laminée-à-chaud-de-2000x1000x12mm;Tôle de 2000x1000x12mm en acier laminée à chaud;Tôle de 2000x1000x12mm en acier laminée à chaud;product;Tôle laminé à chaud;T04 Fiche produit;200;oui;P1;Tôle de 2000x1000x12mm en acier laminée à chaud Aciers Grosjean;236;1;self;0001-01-01;5;515,99~~d1~i2~r0~192.96 Kg;/p/tole-de-2000x1000x12mm-en-acier-laminee-a-chaud;301
U278;https://www.aciersgrosjean.be/tôle-plane-en-acier-laminée-à-chaud-de-2000x1000x2mm;/tôle-plane-en-acier-laminée-à-chaud-de-2000x1000x2mm;Tôle de 2000x1000x2mm en acier laminée à chaud;Tôle de 2000x1000x2mm en acier laminée à chaud;product;Tôle laminé à chaud;T04 Fiche produit;200;oui;P1;Tôle de 2000x1000x2mm en acier laminée à chaud Aciers Grosjean;237;1;self;0001-01-01;5;85,99~~d1~i2~r0~32.16 Kg;/p/tole-de-2000x1000x2mm-en-acier-laminee-a-chaud;301
U279;https://www.aciersgrosjean.be/tôle-plane-en-acier-laminée-à-chaud-de-2000x1000x3mm;/tôle-plane-en-acier-laminée-à-chaud-de-2000x1000x3mm;Tôle de 2000x1000x3mm en acier laminée à chaud;Tôle de 2000x1000x3mm en acier laminée à chaud;product;Tôle laminé à chaud;T04 Fiche produit;200;oui;P1;Tôle de 2000x1000x3mm en acier laminée à chaud Aciers Grosjean;236;1;self;0001-01-01;5;129,00~~d1~i2~r2~48.24 Kg;/p/tole-de-2000x1000x3mm-en-acier-laminee-a-chaud;301
U280;https://www.aciersgrosjean.be/tôle-plane-en-acier-laminée-à-chaud-de-2000x1000x5mm;/tôle-plane-en-acier-laminée-à-chaud-de-2000x1000x5mm;Tôle de 2000x1000x5mm en acier laminée à chaud;Tôle de 2000x1000x5mm en acier laminée à chaud;product;Tôle laminé à chaud;T04 Fiche produit;200;oui;P1;Tôle de 2000x1000x5mm en acier laminée à chaud Aciers Grosjean;236;1;self;0001-01-01;5;214,99~~d1~i2~r0~80.4 Kg;/p/tole-de-2000x1000x5mm-en-acier-laminee-a-chaud;301
U281;https://www.aciersgrosjean.be/tôle-plane-en-acier-laminée-à-chaud-de-2500x1250x10mm;/tôle-plane-en-acier-laminée-à-chaud-de-2500x1250x10mm;Tôle de 2500x1250x10mm en acier laminée à chaud;Tôle de 2500x1250x10mm en acier laminée à chaud;product;Tôle laminé à chaud;T04 Fiche produit;200;oui;P1;Tôle de 2500x1250x10mm en acier laminée à chaud Aciers Grosjean;236;1;self;0001-01-01;5;671,86~~d1~i2~r0~251.25 Kg;/p/tole-de-2500x1250x10mm-en-acier-laminee-a-chaud;301
U282;https://www.aciersgrosjean.be/tôle-plane-en-acier-laminée-à-chaud-de-2500x1250x2mm;/tôle-plane-en-acier-laminée-à-chaud-de-2500x1250x2mm;Tôle de 2500x1250x2mm en acier laminée à chaud;Tôle de 2500x1250x2mm en acier laminée à chaud;product;Tôle laminé à chaud;T04 Fiche produit;200;oui;P1;Tôle de 2500x1250x2mm en acier laminée à chaud Aciers Grosjean;236;1;self;0001-01-01;5;134,37~~d1~i2~r0~50.25 Kg;/p/tole-de-2500x1250x2mm-en-acier-laminee-a-chaud;301
